"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-04-29","40","43","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-04-30","41","52","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-01","37","43","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-02","37","45","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-03","49","59","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-04","56","66","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-05","49","61","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-06","56","68","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-07","43","50","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-08","44","57","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-09","59","70","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-10","59","68","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-11","44","51","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-12","54","64","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-13","55","59","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-14","53","63","45"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-15","63","74","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-16","66","75","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-17","60","62","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-18","37","43","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-19","49","64","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-20","56","71","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-21","58","68","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-22","55","64","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-23","57","69","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-24","53","58","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-25","47","52","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-26","44","47","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-27","41","46","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-28","55","60","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-29","55","65","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-30","62","72","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-05-31","72","81","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-01","58","69","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-02","58","65","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-03","60","70","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-04","66","75","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-05","66","74","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-06","65","72","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-07","64","72","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-08","63","70","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-09","61","71","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-10","64","70","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-11","57","64","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-12","59","65","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-13","58","64","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-14","64","71","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-15","61","68","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-16","64","74","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-17","63","75","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-18","58","75","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-19","56","65","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-20","56","63","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-21","63","73","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-22","67","80","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-23","57","69","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-24","56","63","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-25","58","65","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-26","71","84","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-27","70","80","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-28","66","80","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-29","62","74","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-06-30","57","65","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-01","47","52","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-02","52","61","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-03","53","62","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-04","62","73","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-05","64","75","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-06","65","82","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-07","64","74","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-08","77","85","68"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-09","80","92","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-10","71","81","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-11","55","63","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-12","53","61","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-13","58","68","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-14","71","85","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-15","76","86","68"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-16","74","86","67"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-17","74","94","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-18","67","80","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-19","62","73","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-20","61","72","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-21","63","79","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-22","76","80","71"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-23","73","82","67"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-24","69","82","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-25","66","78","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-26","65","78","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-27","61","73","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-28","65","75","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-29","60","63","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-30","68","81","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-07-31","71","84","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-01","70","82","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-02","69","86","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-03","76","85","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-04","73","79","65"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-05","67","74","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-06","68","80","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-07","72","83","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-08","62","76","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-09","51","54","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-10","50","54","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-11","55","59","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-12","58","72","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-13","60","75","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-14","63","72","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-15","55","67","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-16","51","55","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-17","59","72","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-18","62","72","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-19","61","72","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-20","66","77","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-21","71","81","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-22","74","84","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-23","77","88","68"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-24","74","85","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-25","67","79","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-26","76","84","69"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-27","77","90","67"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-28","71","84","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-29","66","76","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-30","69","77","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-08-31","73","85","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-01","60","67","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-04","71","77","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-05","71","83","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-06","68","81","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-07","68","78","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-08","59","65","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-09","66","77","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-10","72","86","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-11","69","83","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-12","61","74","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-13","63","76","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-14","65","79","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-15","71","84","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-16","53","59","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-17","62","76","45"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-18","53","62","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-19","42","54","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-20","48","58","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-21","47","50","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-22","49","59","45"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-23","54","64","45"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-24","67","78","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-25","66","78","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-26","68","77","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-27","49","61","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-28","51","66","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-29","62","71","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-09-30","74","82","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-01","73","85","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-02","69","81","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-03","55","65","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-04","59","74","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-05","53","66","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-06","51","58","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-07","50","58","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-08","33","39","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-09","41","55","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-10","50","60","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-11","40","45","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-12","30","34","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-13","34","44","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-14","50","59","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-15","51","62","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-16","62","71","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-17","65","76","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-18","42","51","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-19","41","46","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-20","37","43","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-21","40","51","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-22","46","55","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-23","39","44","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-24","24","32","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-25","25","35","15"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-26","42","51","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-27","48","54","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-28","42","50","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-29","49","56","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-30","50","57","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-10-31","43","53","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-01","38","44","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-02","36","42","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-03","47","58","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-04","43","50","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-05","46","56","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-06","55","68","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-07","50","63","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-08","29","33","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-09","21","25","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-10","21","32","13"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-11","17","24","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-12","29","37","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-13","16","22","9"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-14","10","16","6"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-15","18","29","6"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-16","35","43","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-17","36","43","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-18","35","41","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-19","35","41","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-20","35","39","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-21","34","38","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-22","29","34","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-23","38","49","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-24","47","57","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-25","32","39","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-26","34","40","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-27","37","42","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-28","46","56","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-29","36","38","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-11-30","39","52","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-01","30","33","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-02","23","27","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-03","26","35","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-04","18","25","12"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-05","13","19","4"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-06","30","38","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-07","35","40","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-08","35","42","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-09","23","27","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-10","20","23","16"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-11","26","32","19"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-12","35","39","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-13","45","50","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-14","54","61","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-15","38","47","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-16","41","46","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-17","42","48","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-18","30","33","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-19","20","32","15"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-20","32","38","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-21","28","33","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-22","23","31","19"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-23","28","36","23"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-24","20","23","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-25","23","27","17"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-26","31","41","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-27","29","41","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-28","31","34","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-29","39","44","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-30","31","37","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1997-12-31","46","51","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-01","49","52","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-02","29","51","2"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-03","11","38","0"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-04","37","42","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-05","25","35","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-06","32","42","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-07","34","45","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-08","8","34","-6"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-09","-3","10","-8"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-10","-6","-2","-11"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-11","-14","-11","-18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-12","2","16","-14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-13","27","39","13"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-14","35","40","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-15","34","42","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-16","29","32","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-17","31","36","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-18","33","42","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-19","27","35","20"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-20","17","19","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-21","23","26","19"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-22","25","34","19"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-23","28","40","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-24","39","43","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-25","35","38","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-26","38","46","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-27","41","56","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-28","31","37","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-29","42","48","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-30","38","45","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-01-31","33","45","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-01","31","37","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-02","23","29","20"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-03","30","43","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-04","37","50","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-05","30","36","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-06","39","52","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-07","40","46","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-08","40","52","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-09","32","38","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-10","32","39","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-11","33","42","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-12","34","42","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-13","39","46","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-14","35","43","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-15","38","45","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-16","31","34","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-17","34","46","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-18","33","39","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-19","36","46","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-20","36","46","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-21","41","52","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-22","36","44","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-23","33","43","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-24","29","33","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-25","24","26","23"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-26","22","25","19"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1998-02-27","19","25","14"
